CountyName,GrowthRate,WHITE,BLACK_OR_AFRICAN_AMERICAN,AMERICAN_INDIAN_AND_ALASKA_NATIVE,ASIAN,NATIVE_HAWAIIAN_AND_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO
Allegheny County,5.259384623,0.127713921,-2.127659574,0,-14.16666667,0,48.27586207
Allegheny County,5.266429165,-0.366300366,-8.490566038,0,-11.11111111,0,18.75
Allegheny County,5.588403813,0.342075257,-13.92405063,-100,0,0,4.761904762
Allegheny County,5.800890409,-1.893491124,17.77777778,0,-12,0,-10.34482759
Allegheny County,5.864381421,-0.929614874,-0.512820513,0,0,0,43.75
Allegheny County,5.937068708,0.782268579,-6.735751295,0,16.66666667,0,-20
Allegheny County,6.059899384,-0.418410042,-4.060913706,0,-9.302325581,0,2.083333333
Allegheny County,6.205961501,-0.78125,-2.527075812,0,0,0,-15.625
Allegheny County,6.464117826,-3.676470588,13.40206186,0,12.5,0,42.10526316
Allegheny County,6.480251406,2.363367799,-7.56302521,100,-4.848484848,0,13.79310345
Allegheny County,6.623206131,-0.280112045,0.529100529,0,5.128205128,0,-14.28571429
Allegheny County,6.661578606,-2.423469388,4.347826087,0,-2.912621359,0,18.60465116
Allegheny County,6.792360624,-0.418994413,1.639344262,0,-3.846153846,0,16.98113208
Allegheny County,7.076574843,-1.483679525,2.755905512,-50,11.11111111,0,27.27272727
Allegheny County,7.143107473,-0.598802395,7.777777778,100,-16.66666667,0,9.677419355
Allegheny County,7.326257263,1.212121212,-7.216494845,0,12.5,0,-3.125
Allegheny County,7.531016111,-4.255319149,3.886925795,50,11.36363636,-100,1.960784314
Allegheny County,7.635074054,-2.790014684,4.06504065,-50,8.163265306,0,0
Allegheny County,7.93317473,-2.051282051,6.802721088,33.33333333,-22.44897959,0,1.923076923
Allegheny County,8.400716755,-3.511053316,6.12244898,-100,8.737864078,0,-16.12903226
Allegheny County,9.264053794,1.431127013,-1.320132013,-50,7.8125,0,-8.163265306
Allegheny County,9.465915784,0.847457627,-0.772797527,0,-15.51724138,0,21.875
Allegheny County,9.492767013,0.670241287,-9.278350515,0,21.05263158,0,0
Allegheny County,9.514126494,0.480769231,0.99009901,-100,10,0,-12.5
Allegheny County,9.832340375,2.972399151,-5.111111111,200,-22.22222222,0,17.39130435
Allegheny County,12.0097183,-1.87032419,-6.976744186,0,8.943089431,0,-5.263157895
Allegheny County,12.05871871,-1.88976378,4.074074074,33.33333333,-21.05263158,0,7.407407407
Allegheny County,15.26743026,0.698486612,3.921568627,0,-5.263157895,0,-5.882352941
Allegheny County,28.68475411,-1.644736842,0,0,16.98113208,0,11.11111111
Allegheny County,29.04496018,-1.02960103,4.255319149,0,1.98019802,0,-22.5
Allegheny County,55.50265622,-0.653594771,6.818181818,0,-10.52631579,0,14.28571429
Allegheny County,84.35371598,0.1953125,-0.486618005,0,0,0,-11.11111111
Allegheny County,303.304422,-0.29455081,4.385964912,-66.66666667,-1.785714286,0,0
Allegheny County,512.4863494,-1.5625,-5.357142857,0,60.71428571,0,23.07692308
Allegheny County,531.2333566,2.540106952,-2.030456853,0,38.46153846,0,-16.66666667
Allegheny County,544.6305162,0.14858841,-0.78125,100,-5.263157895,0,-12
Allegheny County,1112.478142,2.549019608,-3.307888041,0,-1.785714286,0,-3.03030303
Allegheny County,1134.645536,0.338600451,-1.612903226,-100,-19.04761905,0,0
Allegheny County,1151.61443,0.563063063,-3.03030303,0,-28.57142857,0,50
Allegheny County,1167.246146,0.627352572,-6.52173913,0,-0.806451613,0,-7.317073171
Allegheny County,1188.996739,2.491694352,-7.255520505,0,21.42857143,0,59.09090909
Allen County,4.661945465,-2.457956016,12.06896552,-33.33333333,-12.06896552,-100,14.03508772
Allen County,13.45796064,-3.050397878,13.84615385,-50,1.960784314,0,-6.153846154
Allen County,17.57335366,-0.547195622,-18.91891892,0,36.53846154,0,-4.918032787
Allen County,41.19010396,-0.514800515,4.504504505,-40,11.53846154,0,1.785714286
Anchorage Borough,-7.04120939,1.216545012,26.31578947,-25,-31.25,60,1.5625
Anchorage Borough,-3.166469998,-1.211072664,8.333333333,-19.2,0,18.18181818,8.75
Anchorage Borough,0.553998165,0.711743772,-2.352941176,-16.41791045,16.66666667,18.75,0
Anchorage Borough,0.575623928,-0.71942446,-8.653846154,4.109589041,2.857142857,-23.25581395,21.42857143
Anchorage Borough,0.801441091,-5.857740586,6.944444444,1.503759398,19.41747573,7.142857143,2.173913043
Anchorage Borough,1.264156079,-5.072463768,9.473684211,6.578947368,10.18518519,24.24242424,-1.960784314
Anchorage Borough,1.557663995,-0.381679389,-2.884615385,-12.34567901,-0.840336134,0,5
Anchorage Borough,1.78699014,-3.777777778,-2.597402597,14.07407407,9.756097561,-8,17.0212766
Anchorage Borough,2.017265979,0.52173913,-4,6.837606838,-15.38461538,-17.5,12.67605634
Anchorage Borough,2.267235125,1.590106007,-9.638554217,4.464285714,11.42857143,5.263157895,-11.25
Anchorage Borough,2.822324681,0.358422939,-40.74074074,-8,-8.333333333,-25,25.45454545
Anchorage Borough,4.112824074,-4.618937644,9.333333333,-9.090909091,0,11.5942029,0.909090909
Anchorage Borough,4.39430445,-2.536231884,0,-5,24,600,9.333333333
Anchorage Borough,4.901004497,-5.084745763,-6.097560976,1.428571429,0.740740741,15.58441558,16.21621622
Anchorage Borough,5.974880202,-1.149425287,-3.96039604,4.225352113,-1.694915254,-43.90243902,-6.666666667
Anchorage Borough,6.18717796,-1.428571429,68.75,-13.04347826,13.63636364,-83.33333333,8.695652174
Anchorage Borough,7.613557546,-8.720930233,7.216494845,20.27027027,3.448275862,52.17391304,-7.142857143
Anchorage Borough,10.13108791,0.600961538,12.5,-7.407407407,9.090909091,0,-15.38461538
Anchorage Borough,14.64084965,3.571428571,-12.98701299,-16.90140845,5.882352941,4.494382022,-4.651162791
Anchorage Borough,19.98264941,1.401050788,6.41025641,-9.900990099,-10.60606061,2.564102564,-4.597701149
Anchorage Borough,49.48597246,-0.363636364,26.66666667,2.857142857,0,-16.66666667,3.225806452
Anchorage Borough,53.39014298,1.090909091,7.216494845,-12.04819277,-13.93442623,34.375,6.329113924
Anchorage Borough,66.95228936,2.592592593,2.564102564,-3.174603175,-1.630434783,-36.11111111,15.29411765
Anchorage Borough,149.9441895,-3.931623932,-11.45833333,7.2,15.38461538,-3.03030303,29.03225806
Anne Arundel County,0.70090021,-1.556420233,-1.408450704,0,3.149606299,150,-3.773584906
Anne Arundel County,1.167700706,-3.557312253,11.42857143,-100,-11.45038168,-100,-9.803921569
Anne Arundel County,1.683140892,-1.31147541,-6.15942029,-66.66666667,28.57142857,0,27.38095238
Anne Arundel County,1.78552372,-0.129701686,-4.666666667,0,22.72727273,0,-12.82051282
Anne Arundel County,1.905613812,-7,-3.585657371,0,0,0,9.574468085
Anne Arundel County,2.142747186,0.784313725,-3.846153846,0,0,0,18.18181818
Anne Arundel County,2.884551135,0,-2.5,0,-21.42857143,0,16.47058824
Anne Arundel County,3.108559122,-0.332225914,-3.088803089,0,22.22222222,0,-12.14953271
Anne Arundel County,6.085998771,3.073770492,-11.85897436,0,-3.448275862,0,47.82608696
Anne Arundel County,6.942312911,-1.612903226,-3.225806452,-50,20,0,8.333333333
Anne Arundel County,7.478232836,-1.201923077,10.76923077,-33.33333333,-17.39130435,0,-3.921568627
Anne Arundel County,8.069826681,-1.971326165,10.74380165,0,-9.090909091,0,2.912621359
Anne Arundel County,8.077301316,-14.11530815,21.09090909,200,3.571428571,0,1.470588235
Anne Arundel County,9.346795279,-4.021937843,0.746268657,-100,1.666666667,100,-6.603773585
Anne Arundel County,11.90210435,-3.376623377,8.391608392,100,11.11111111,0,-5.882352941
Anne Arundel County,32.88915323,-4.809619238,4.444444444,100,-2.597402597,0,23.68421053
Anne Arundel County,34.45845492,4.651162791,-10.61452514,0,21.73913043,0,-21.2962963
Anne Arundel County,52.00161662,0.164203612,4.150943396,-57.14285714,-17.64705882,0,6.329113924
Anne Arundel County,320.6331967,-4.912280702,2.573529412,50,-10.41666667,0,12.98701299
Anoka County,5.299389528,-3.11778291,5.172413793,40,30.43478261,0,-6.060606061
Anoka County,26.80312081,-4.522613065,12.82051282,33.33333333,1.694915254,0,2.702702703
Anoka County,1166.773644,-0.115340254,16,-16.66666667,-17.85714286,0,6.451612903
Arapahoe County,0.321872108,-3.865336658,2.941176471,-14.28571429,4.347826087,800,-7.56302521
Arapahoe County,0.672896066,-3.606965174,-16.66666667,-20,10.48387097,0,2.941176471
Arapahoe County,0.870934881,-0.527704485,-2.702702703,0,-5.882352941,-50,7.228915663
Arapahoe County,1.184836075,-2.365591398,-27.27272727,0,92.30769231,0,1.265822785
Arapahoe County,1.525479112,-4.67404674,53.84615385,0,29.41176471,0,7.692307692
Arapahoe County,1.623539131,-0.58224163,-1.449275362,-42.85714286,23.28767123,0,-10.40462428
Arapahoe County,1.751476504,0.382165605,-11.29032258,20,-22.85714286,0,-7.633587786
Arapahoe County,2.280982084,-2.445302445,10.44776119,-50,12.08791209,0,-1.19047619
Arapahoe County,2.311502658,-0.438116101,-28.57142857,75,-20,0,14.28571429
Arapahoe County,2.554134488,-4.347826087,3.867403315,-15.38461538,3.50877193,-16.66666667,-2.330508475
Arapahoe County,2.588643027,3.04975923,-15.84158416,-20,-24,0,-0.552486188
Arapahoe County,2.675212577,-2.533532042,9.166666667,0,-3.896103896,-100,5.04587156
Arapahoe County,2.83880066,0.881057269,-2.127659574,16.66666667,-6.41025641,-50,4.21686747
Arapahoe County,2.933691808,-7.992202729,-1.5625,30.76923077,17.30769231,0,7.165109034
Arapahoe County,3.087133456,0.785634119,-20.83333333,-81.81818182,-16,0,-15.15151515
Arapahoe County,3.095082765,-1.452784504,3.703703704,75,1.176470588,0,11
Arapahoe County,3.236437642,-1.474201474,21.42857143,0,6.976744186,0,7.207207207
Arapahoe County,3.310787272,1.196808511,-6.172839506,0,-9.638554217,-50,10.6870229
Arapahoe County,3.616738678,1.204819277,-20.16129032,-20,14.54545455,0,2.919708029
Arapahoe County,3.749862548,-2.102496715,6.578947368,66.66666667,-4,0,-6.206896552
Arapahoe County,3.766149072,0.32967033,-9.677419355,33.33333333,25,0,-12.5
Arapahoe County,3.876809256,0.224971879,-22.58064516,10,19.04761905,-100,2.325581395
Arapahoe County,4.029266216,-2.037037037,13.125,-43.47826087,3.636363636,20,-3.673469388
Arapahoe County,4.110926008,1.666666667,-4.761904762,0,8.450704225,0,3.80952381
Arapahoe County,4.466744696,0,-14.28571429,66.66666667,3.333333333,-100,-1.449275362
Arapahoe County,4.477137657,-0.132802125,-2.409638554,0,6.41025641,0,11.01694915
Arapahoe County,4.575850905,0.391389432,-0.775193798,85.71428571,20.93023256,50,0.3125
Arapahoe County,4.784059177,-0.994035785,8.296943231,25,-8.333333333,-7.692307692,0.735294118
Arapahoe County,4.865114411,-2.014388489,9.302325581,20,11.42857143,0,5.732484076
Arapahoe County,4.87038417,0,0.78125,16.66666667,-4.444444444,-50,2.236421725
Arapahoe County,4.95456865,-2.564102564,8,-9.523809524,-16.04938272,0,-0.196078431
Arapahoe County,4.99091295,-0.264200793,-9.782608696,-25,11.5942029,0,4.958677686
Arapahoe County,5.066886828,-0.264900662,0,0,1.298701299,0,-7.086614173
Arapahoe County,5.192912104,0.303951368,0.8,25,-5.333333333,0,8.24742268
Arapahoe County,5.620823041,-2.519379845,5.04587156,100,-4.761904762,8.333333333,-7.482993197
Arapahoe County,5.657538107,-6.275303644,-1.234567901,-26.31578947,-10.29411765,0,-1.768172888
Arapahoe County,5.753025285,-4.258064516,32.5,0,13.63636364,0,-9.285714286
Arapahoe County,5.862752409,-1.14213198,0,0,7.407407407,-50,19.00826446
Arapahoe County,5.875477619,-5.183585313,1.875,14.28571429,3.278688525,400,-2.6
Arapahoe County,6.283107842,-2.783964365,36.84210526,50,-4.761904762,0,-3.571428571
Arapahoe County,6.4857959,-2.687140115,2.739726027,31.25,17.39130435,0,-5.204460967
Arapahoe County,7.085651247,-4.025423729,-6.746031746,-17.64705882,3.278688525,33.33333333,-0.872093023
Arapahoe County,7.148276639,-4.400440044,25,85.71428571,0,100,4.807692308
Arapahoe County,7.173585601,-7.312252964,0,-9.090909091,-1.694915254,-60,3.687635575
Arapahoe County,7.205569133,0.15576324,-13.52941176,50,34.21052632,0,0.555555556
Arapahoe County,7.754745961,-1.982378855,50,0,24,0,1.25
Arapahoe County,8.795525315,2.193548387,-13.33333333,25,-7.299270073,-100,-5.714285714
Arapahoe County,8.86243433,-4.928664073,17.14285714,-16.66666667,10.41666667,-22.22222222,1.818181818
Arapahoe County,8.917286743,-2.06185567,-61.53846154,100,15,0,2.777777778
Arapahoe County,8.951482811,-8.928571429,9.595959596,0,-19.04761905,-50,10.9929078
Arapahoe County,9.149821814,-1.903367496,2.941176471,50,-12.22222222,0,7.096774194
Arapahoe County,9.221215285,-5.906040268,7.407407407,60,6.944444444,0,7.352941176
Arapahoe County,9.360895743,-7.290015848,13.33333333,20,-7.462686567,0,-1.673640167
Arapahoe County,9.497713562,-3.516819572,3.053435115,0,-9.459459459,0,4.366812227
Arapahoe County,9.567548096,-0.998573466,-5.747126437,0,9.090909091,0,4.109589041
Arapahoe County,9.710642123,-1.348314607,-33.33333333,0,3.225806452,0,-4.938271605
Arapahoe County,10.07095326,-0.597014925,-2.142857143,0,-8.860759494,100,-7.831325301
Arapahoe County,10.11870117,-5.176767677,-7.692307692,0,9.448818898,0,18.18181818
Arapahoe County,10.47684557,-5.063291139,32,-7.692307692,8.333333333,-50,26.60550459
Arapahoe County,10.60822296,-3.978779841,-9.722222222,-50,8.333333333,50,12.35955056
Arapahoe County,10.63971545,-2.900552486,-1.538461538,0,-1.923076923,0,8
Arapahoe County,10.95942175,-3.267973856,-5.069124424,250,3.921568627,-66.66666667,7.348242812
Arapahoe County,10.97227228,-2.567394095,-7.272727273,16.66666667,27.5862069,0,5.555555556
Arapahoe County,10.9804274,2.643856921,-4.761904762,0,-17.64705882,0,-1.104972376
Arapahoe County,11.01637827,-13.46578366,-0.425531915,28.57142857,-12.6984127,50,4.398826979
Arapahoe County,11.09311379,-2.864938608,29.26829268,0,-5.660377358,-14.28571429,4.464285714
Arapahoe County,11.28711162,-1.395939086,8.064516129,0,2.247191011,0,10.52631579
Arapahoe County,11.39152095,-13.43283582,-3.191489362,40,-27.5862069,0,4.393305439
Arapahoe County,11.58119931,-3.908355795,-11.32075472,8.333333333,24,0,-3.149606299
Arapahoe County,12.02196699,-12.07289294,1.840490798,-6.25,-7.936507937,40,1.642710472
Arapahoe County,13.22069276,-0.756429652,-5.426356589,-20,19.67213115,0,-2.985074627
Arapahoe County,13.64632902,0.304878049,2.459016393,0,2.739726027,0,-0.512820513
Arapahoe County,24.939755,-1.666666667,0,0,3.658536585,0,6.382978723
Arapahoe County,56.69670731,-5.321100917,-3.111111111,-60,53.65853659,33.33333333,6.137184116
Arapahoe County,58.27172803,0,-3.947368421,-11.11111111,1.470588235,0,-0.920810313
Arapahoe County,206.0150581,1.387137453,5,0,-1.639344262,0,-11.53846154
Arapahoe County,320.0373195,-0.107411386,10,0,18.18181818,0,-10.22727273
Arapahoe County,525.3076445,1.188118812,-4.832713755,20,-6.25,33.33333333,3.300330033
Arapahoe County,1040.924163,-2.111801242,19.23076923,-20,4.705882353,-20,2.702702703
Arapahoe County,1137.691795,4.705882353,-5.607476636,-50,-3.846153846,-100,1.117318436
Arapahoe County,1155.762844,-2.751196172,4,71.42857143,-5.555555556,0,7.883817427
Arapahoe County,1157.269724,0.185528757,-1.840490798,9.523809524,30.95238095,150,-2.195608782
Arlington County,-2.590136763,-3.681885125,5.940594059,-25,3.424657534,50,6.956521739
Arlington County,-2.44867243,-1.548387097,-12.24489796,200,7.843137255,0,-9.90990991
Arlington County,-1.185400089,-9.167842031,11.53846154,-100,6.666666667,25,28.18181818
Arlington County,-0.940325138,-3.308823529,-0.546448087,-14.28571429,-6.451612903,0,0.364963504
Arlington County,-0.44304286,-2.808988764,12.5,0,3.305785124,0,-12.08053691
Arlington County,-0.418785384,-4.308093995,-1.666666667,25,11.36363636,0,1.923076923
Arlington County,-0.314556762,0.155279503,6.896551724,0,-6.25,0,-7.092198582
Arlington County,0.170286104,1.547116737,-15.50387597,0,-15.68627451,0,1.219512195
Arlington County,0.420692046,-2.293577982,0.934579439,33.33333333,-5.298013245,-33.33333333,4.87804878
Arlington County,0.618733061,-1.572739187,-6.976744186,0,-2.727272727,0,14
Arlington County,0.78877964,-3.323699422,6.944444444,0,-12,-100,9.923664122
Arlington County,0.875955792,-0.276243094,16.66666667,-50,-11.57894737,300,0
Arlington County,1.444323946,-0.508259212,7.317073171,0,3.191489362,0,3.50877193
Arlington County,1.578592663,0.638569604,-4.545454545,0,-2.06185567,0,4.237288136
Arlington County,1.579336561,-0.507614213,9.523809524,-33.33333333,7.368421053,0,-11.38211382
Arlington County,1.682011679,-2.281368821,-2.747252747,-16.66666667,2.586206897,0,-3.636363636
Arlington County,1.723011471,-3.540903541,11.62790698,0,3.333333333,0,-2.127659574
Arlington County,1.84171855,0.849858357,10.34482759,0,2.542372881,100,-12.35294118
Arlington County,1.980025919,-5.729877217,19.49152542,20,20.40816327,0,-8.805031447
Arlington County,1.987567911,-3.703703704,3.488372093,0,3.571428571,0,0.684931507
Arlington County,2.20746398,-1.800554017,6.12244898,0,-1.785714286,0,-1.785714286
Arlington County,2.545060577,4.423076923,3.93258427,-40,1.724137931,0,-2.040816327
Arlington County,2.859075787,-0.293685756,5.208333333,-20,-10.42944785,0,25
Arlington County,2.916727856,-2.853067047,6.666666667,150,1.242236025,100,15
Arlington County,3.188162151,0,-4,-11.11111111,10,-50,17.29323308
Arlington County,3.289494384,-1.147959184,6.52173913,-50,0,0,1.834862385
Arlington County,3.486417902,0.184162063,-1.081081081,16.66666667,5.084745763,-100,-4.861111111
Arlington County,3.971036385,-4.076086957,5.454545455,0,8.256880734,-50,4.938271605
Arlington County,7.734956615,-2.278481013,0,100,-11.29032258,0,7.608695652
Arlington County,7.766911341,-6.278026906,14.28571429,100,9.090909091,100,6.944444444
Arlington County,7.901281714,-4.709141274,7.339449541,-100,4.651162791,-100,-9.036144578
Arlington County,9.173244049,-3.195739015,-7.5,-33.33333333,5.607476636,0,6.140350877
Arlington County,9.390111222,-0.620155039,-4.838709677,0,-9.090909091,-40,16.03053435
Arlington County,9.724700492,-1.945525292,-2.824858757,0,-1.680672269,0,-6.41509434
Arlington County,10.5732129,-3.762662808,-15.60283688,-8.333333333,3.389830508,200,16.55172414
Arlington County,11.37111323,-8.450704225,25,25,2.797202797,0,-0.775193798
Arlington County,12.14534947,-1.496598639,-23.63636364,0,7.344632768,0,-0.884955752
Arlington County,12.30695642,-1.996370236,1.176470588,100,1.818181818,0,0
Arlington County,21.54498041,0.821917808,-11.29032258,0,6.862745098,100,3.184713376
Arlington County,75.32326198,-1.112656467,-5.147058824,0,-22.72727273,0,13.88888889
Arlington County,1133.335683,-0.848656294,16.88311688,0,-4.166666667,0,0
Baldwin County,2.36201062,-2.682926829,8.759124088,0,-10,0,54.54545455
Baldwin County,3.019784736,0.896286812,-9.375,0,100,0,7.894736842
Baldwin County,3.40360397,0.514800515,-6.976744186,0,-7.692307692,0,46.15384615
Baldwin County,3.788380315,-2.631578947,15.43624161,0,-27.77777778,0,-23.52941176
Baldwin County,24.07090584,-0.253807107,-6.896551724,0,-29.16666667,0,12.19512195
Baldwin County,306.7809528,1.234567901,-11.61290323,0,81.81818182,0,-40.54054054
Baltimore City,-7.397388147,6.484641638,-2.88,-80,-5.263157895,300,14.28571429
Baltimore City,-4.567734211,-5.649717514,-1.132075472,0,50,0,23.07692308
Baltimore City,-0.948524521,8.923076923,-4.55311973,33.33333333,0,0,6.12244898
Baltimore City,-0.168378078,-3.005008347,-0.64516129,0,31.25,0,1.149425287
Baltimore City,0.579383827,-2.549575071,2.19123506,60,-11.25,0,20
Baltimore City,0.596058003,0,0.234741784,100,-7.692307692,0,-20
Baltimore City,0.61425479,0.290697674,-0.194931774,-25,-7.042253521,0,-14.58333333
Baltimore City,0.634843673,-0.918836141,1.075268817,100,0,0,5.882352941
Baltimore City,0.825184229,-0.4784689,-6.451612903,16.66666667,-8.333333333,0,3.947368421
Baltimore City,1.025541693,-0.611620795,1.367521368,50,-8.695652174,-33.33333333,16.66666667
Baltimore City,1.183091259,-0.155279503,-0.71942446,133.3333333,-12.5,0,16.94915254
Baltimore City,1.18342024,-0.584795322,1.978891821,100,-16.12903226,0,-4.347826087
Baltimore City,1.257553241,0.14084507,-2.222222222,-33.33333333,20,0,5.434782609
Baltimore City,1.373746439,-0.49833887,4.377104377,25,-12.72727273,0,-4.395604396
Baltimore City,1.815108064,-1.176470588,-1.423027167,0,23.07692308,0,18.18181818
Baltimore City,1.871244042,4.807692308,-2.173913043,0,9.523809524,-25,-22.22222222
Baltimore City,2.105910247,3.496503497,-0.649350649,0,-9.090909091,0,8.333333333
